price,surface,type_of_property,number_of_bedrooms,postal_code,land_surface,garden,garden_surface,fully_equipped_kitchen,swimming_pool,furnished,open_fire,terrace,terrace_surface,number_of_facades,state_of_the_building,zip_code_xx
370000,290,HOUSE,4,5310,1221,1,800,1,0,0,0,1,0,3,TO_RENOVATE,zc_53
228000,99,APARTMENT,2,5060,0,0,0,0,0,0,0,1,5,3,NEW,zc_50
215000,136,APARTMENT,3,5100,0,0,0,0,0,0,0,0,0,2,NEW,zc_51
475000,275,HOUSE,3,5670,345,0,0,1,0,0,0,1,50,3,JUST_RENOVATED,zc_56
230000,110,HOUSE,3,5100,5200,1,5200,0,0,0,0,1,0,4,GOOD,zc_51
125000,40,APARTMENT,1,5310,0,0,0,0,0,0,0,1,4,1,JUST_RENOVATED,zc_53
199000,155,HOUSE,3,5580,502,0,0,0,0,0,0,1,0,3,GOOD,zc_55
589000,333,HOUSE,4,5310,1838,0,0,0,1,0,0,1,0,4,NEW,zc_53
109000,44,APARTMENT,1,5630,0,0,0,0,1,0,0,1,10,4,NEW,zc_56
159000,67,APARTMENT,2,5002,0,0,0,0,0,0,0,0,0,1,GOOD,zc_50
160000,110,APARTMENT,3,5620,0,0,0,0,0,0,0,1,59,3,TO_RENOVATE,zc_56
242500,96,APARTMENT,2,5100,0,0,0,0,0,0,0,1,15,4,TO_RENOVATE,zc_51
335200,200,HOUSE,4,5660,1254,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_56
235000,92,APARTMENT,1,5500,0,0,0,1,0,0,0,1,0,2,NEW,zc_55
325000,110,HOUSE,3,5000,613,0,0,0,0,0,0,1,30,4,TO_RENOVATE,zc_50
260500,160,HOUSE,3,5600,885,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_56
278000,113,APARTMENT,3,5020,0,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_50
360000,253,HOUSE,4,5070,3233,0,0,1,0,0,0,0,0,3,GOOD,zc_50
125000,40,APARTMENT,1,5310,0,0,0,0,0,0,0,1,4,1,JUST_RENOVATED,zc_53
270000,121,APARTMENT,3,5651,0,0,0,0,0,0,0,1,11,1,TO_RENOVATE,zc_56
299000,244,HOUSE,3,5380,0,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_53
295500,165,HOUSE,3,5340,1018,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_53
260000,95,APARTMENT,2,5100,0,0,0,1,0,0,0,1,7,1,NEW,zc_51
140000,71,APARTMENT,1,5580,0,0,0,0,0,0,0,0,0,2,NEW,zc_55
300220,200,HOUSE,4,5543,1125,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
325000,165,HOUSE,3,5030,856,1,0,1,0,0,1,1,25,4,JUST_RENOVATED,zc_50
220000,92,HOUSE,3,5060,1100,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_50
499000,320,HOUSE,4,5621,0,0,0,1,1,0,0,1,0,2,NEW,zc_56
150000,46,APARTMENT,1,5000,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_50
280000,180,HOUSE,3,5590,2022,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
350000,200,HOUSE,3,5640,2200,0,0,1,0,0,0,1,40,4,GOOD,zc_56
120000,62,OTHER,1,5530,494,0,0,1,0,0,0,1,0,4,JUST_RENOVATED,zc_55
1760000,600,OTHER,18,5537,202520,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
300000,300,HOUSE,4,5030,1700,1,1000,0,0,0,0,1,70,3,TO_RENOVATE,zc_50
239000,253,HOUSE,6,5060,637,0,0,1,0,0,0,0,0,3,JUST_RENOVATED,zc_50
299000,145,HOUSE,3,5004,1207,1,817,1,0,0,0,0,0,3,JUST_RENOVATED,zc_50
295000,65,APARTMENT,1,5000,15,1,15,0,0,0,0,1,7,1,NEW,zc_50
990000,560,OTHER,2,5377,0,1,0,1,0,1,0,1,0,4,GOOD,zc_53
349000,163,HOUSE,4,5020,820,0,0,1,0,0,0,1,49,3,NEW,zc_50
350000,173,HOUSE,3,5580,680,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
249000,118,HOUSE,3,5190,181,1,107,0,0,0,0,1,22,2,GOOD,zc_51
390000,145,HOUSE,3,5081,1367,1,0,1,0,0,1,0,0,4,GOOD,zc_50
275000,114,HOUSE,3,5150,295,1,150,0,0,0,0,1,20,4,TO_RENOVATE,zc_51
269999,390,HOUSE,3,5576,600,1,321,0,0,0,0,1,40,2,GOOD,zc_55
242000,103,APARTMENT,2,5640,0,0,0,0,0,0,0,1,72,2,TO_RENOVATE,zc_56
165000,57,HOUSE,2,5540,500,1,500,0,0,0,0,1,0,2,TO_RENOVATE,zc_55
180000,150,HOUSE,4,5660,345,0,0,0,0,0,1,1,30,2,TO_RENOVATE,zc_56
170000,63,APARTMENT,1,5100,0,0,0,0,0,0,0,0,0,3,NEW,zc_51
235000,251,HOUSE,4,5560,781,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
175000,215,HOUSE,3,5660,100,0,0,1,0,0,0,0,0,2,JUST_RENOVATED,zc_56
169000,50,APARTMENT,2,5030,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_50
480000,164,HOUSE,4,5170,3366,1,3366,0,0,0,1,1,93,4,TO_RENOVATE,zc_51
95000,76,APARTMENT,1,5650,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_56
261543,150,HOUSE,3,5070,921,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_50
265000,130,HOUSE,2,5575,966,0,0,0,0,0,1,1,0,4,NEW,zc_55
195000,66,APARTMENT,1,5100,0,0,0,0,0,0,0,1,5,3,TO_RENOVATE,zc_51
160000,55,HOUSE,2,5377,871,0,0,0,0,1,0,1,0,4,TO_RENOVATE,zc_53
180000,200,HOUSE,3,5502,913,0,0,0,0,0,0,1,0,3,TO_RENOVATE,zc_55
220000,130,HOUSE,3,5650,1365,0,0,0,0,0,0,0,0,4,GOOD,zc_56
313000,161,APARTMENT,3,5020,120,1,120,1,0,0,0,0,0,4,GOOD,zc_50
250000,126,HOUSE,4,5651,615,0,0,0,0,0,0,1,28,4,GOOD,zc_56
150000,170,HOUSE,6,5580,451,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_55
349000,217,HOUSE,4,5060,935,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_50
225000,93,APARTMENT,1,5060,0,0,0,1,0,0,0,0,0,1,GOOD,zc_50
119000,76,HOUSE,2,5580,180,1,123,0,0,0,0,1,0,2,GOOD,zc_55
429000,139,HOUSE,3,5100,875,0,0,0,0,0,0,1,18,4,NEW,zc_51
147500,74,APARTMENT,2,5060,0,0,0,0,0,0,0,1,12,2,TO_RENOVATE,zc_50
212000,180,HOUSE,3,5140,286,1,145,0,0,0,1,0,0,3,GOOD,zc_51
215000,87,APARTMENT,2,5000,0,0,0,0,0,0,0,1,0,3,TO_RENOVATE,zc_50
479000,345,HOUSE,4,5070,5412,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_50
143000,133,APARTMENT,2,5650,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_56
395000,450,HOUSE,7,5020,1375,0,0,0,0,0,0,0,0,4,GOOD,zc_50
233000,99,APARTMENT,2,5640,0,0,0,0,0,0,0,1,36,2,TO_RENOVATE,zc_56
295000,175,HOUSE,3,5032,1875,1,0,1,0,0,0,0,0,4,JUST_RENOVATED,zc_50
475000,171,HOUSE,4,5000,780,0,0,1,0,0,0,1,12,2,NEW,zc_50
320000,138,HOUSE,3,5377,1208,0,0,0,0,0,0,0,0,4,JUST_RENOVATED,zc_53
213000,69,APARTMENT,1,5100,0,0,0,0,0,0,0,1,13,2,NEW,zc_51
160000,75,HOUSE,2,5540,733,1,800,1,0,0,0,1,23,2,GOOD,zc_55
189999,100,HOUSE,3,5660,700,1,600,1,0,0,0,1,60,4,JUST_RENOVATED,zc_56
241500,95,APARTMENT,2,5651,0,0,0,0,0,0,0,1,35,3,TO_RENOVATE,zc_56
175000,150,HOUSE,4,5060,480,1,340,1,0,0,0,1,50,3,GOOD,zc_50
215000,150,HOUSE,4,5300,607,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_53
266500,118,APARTMENT,2,5651,0,0,0,0,0,0,0,1,50,3,TO_RENOVATE,zc_56
549000,320,HOUSE,5,5530,3268,1,3268,0,0,0,1,0,0,4,JUST_RENOVATED,zc_55
289000,150,HOUSE,3,5563,0,0,0,0,0,0,0,0,0,4,NEW,zc_55
260000,204,HOUSE,4,5590,2093,1,0,0,0,0,0,0,0,3,JUST_RENOVATED,zc_55
450000,348,HOUSE,6,5100,1280,1,1000,1,0,0,1,1,20,4,TO_RENOVATE,zc_51
189000,92,HOUSE,2,5300,610,1,0,1,0,0,0,0,0,4,JUST_RENOVATED,zc_53
270000,272,HOUSE,3,5140,1014,0,0,1,0,0,0,0,0,4,TO_RENOVATE,zc_51
249000,106,APARTMENT,2,5640,0,0,0,0,0,0,0,1,38,2,TO_RENOVATE,zc_56
1300000,297,OTHER,3,5580,5700,0,0,0,0,0,0,0,0,4,NEW,zc_55
359000,137,HOUSE,3,5620,2218,1,21,1,0,0,0,1,0,2,NEW,zc_56
243500,76,APARTMENT,1,5030,0,0,0,1,0,0,0,1,0,1,NEW,zc_50
179000,180,HOUSE,3,5377,584,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_53
217000,170,HOUSE,4,5300,190,0,0,0,0,0,0,1,0,2,GOOD,zc_53
189000,132,HOUSE,2,5300,7,1,3,0,0,0,0,1,12,3,TO_RENOVATE,zc_53
480000,180,HOUSE,5,5300,1384,1,0,0,0,0,0,1,0,4,GOOD,zc_53
185000,164,HOUSE,4,5100,1200,1,1600,0,0,0,0,0,0,3,TO_RENOVATE,zc_51
295000,295,HOUSE,5,5070,1324,0,0,1,0,0,1,1,150,4,TO_RENOVATE,zc_50
179000,300,HOUSE,3,5651,0,1,100,0,0,0,0,1,6,3,JUST_RENOVATED,zc_56
238500,81,APARTMENT,1,5030,0,0,0,1,0,0,0,1,0,1,NEW,zc_50
480000,182,HOUSE,4,5310,1011,1,700,0,1,0,0,1,24,4,TO_RENOVATE,zc_53
260000,110,HOUSE,2,5560,1755,0,0,0,0,0,0,1,0,4,GOOD,zc_55
219000,120,HOUSE,3,5600,1013,1,1013,0,0,0,0,0,0,2,JUST_RENOVATED,zc_56
149000,141,HOUSE,3,5620,1963,1,1700,0,0,0,0,1,6,4,TO_RENOVATE,zc_56
225000,76,APARTMENT,2,5380,0,0,0,1,0,0,0,1,33,1,NEW,zc_53
299000,90,HOUSE,2,5300,500,1,300,0,1,0,0,1,50,4,NEW,zc_53
285000,155,HOUSE,4,5070,700,1,400,0,0,0,0,1,0,4,GOOD,zc_50
235000,159,HOUSE,4,5190,80,1,32,0,0,0,0,1,32,3,JUST_RENOVATED,zc_51
79000,77,APARTMENT,2,5370,0,0,0,1,0,0,0,0,0,1,GOOD,zc_53
199000,150,HOUSE,3,5650,330,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_56
90000,160,HOUSE,4,5660,119,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_56
40000,126,HOUSE,4,5670,51,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_56
109000,55,APARTMENT,2,5000,0,0,0,0,0,0,0,0,0,1,GOOD,zc_50
339000,187,APARTMENT,2,5060,0,0,0,0,0,0,0,1,16,3,NEW,zc_50
209000,134,APARTMENT,3,5190,0,0,0,0,0,0,0,0,0,3,NEW,zc_51
159000,95,APARTMENT,3,5000,0,0,0,0,0,0,0,0,0,1,GOOD,zc_50
139000,126,HOUSE,4,5660,938,1,870,1,0,0,0,1,0,3,GOOD,zc_56
274000,95,APARTMENT,3,5500,0,0,0,1,0,0,0,0,0,1,NEW,zc_55
138000,77,APARTMENT,2,5000,0,0,0,1,0,0,0,0,0,2,GOOD,zc_50
155000,75,APARTMENT,2,5190,0,0,0,1,0,0,0,0,0,3,GOOD,zc_51
375000,176,HOUSE,3,5340,681,1,0,0,0,0,1,1,30,4,NEW,zc_53
175000,74,HOUSE,2,5500,0,0,0,0,0,0,0,1,11,2,TO_RENOVATE,zc_55
215000,171,HOUSE,5,5530,223,1,124,0,0,0,0,0,0,3,JUST_RENOVATED,zc_55
450000,263,HOUSE,4,5310,1045,0,0,1,0,0,0,0,0,3,NEW,zc_53
890000,370,OTHER,5,5530,7007,0,0,0,0,0,1,0,0,4,NEW,zc_55
180000,85,APARTMENT,2,5000,0,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_50
298000,155,HOUSE,4,5570,700,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_55
335000,164,HOUSE,4,5640,912,1,912,1,0,0,0,0,0,4,NEW,zc_56
340000,148,HOUSE,3,5001,600,0,0,1,0,0,0,1,0,4,NEW,zc_50
475000,500,HOUSE,5,5670,3000,0,0,0,0,0,0,1,0,4,NEW,zc_56
299000,310,HOUSE,4,5500,120,0,0,0,0,0,0,0,0,2,GOOD,zc_55
310000,82,OTHER,3,5550,1246,0,0,0,0,1,0,1,0,4,TO_RENOVATE,zc_55
149000,68,APARTMENT,2,5300,0,0,0,0,0,0,0,1,27,2,GOOD,zc_53
485000,220,HOUSE,3,5030,635,1,350,0,0,0,1,1,30,4,GOOD,zc_50
283500,112,APARTMENT,2,5030,0,0,0,1,0,0,0,1,0,1,NEW,zc_50
385000,166,HOUSE,4,5140,1122,1,0,0,0,0,0,1,0,4,TO_REBUILD,zc_51
190000,120,HOUSE,3,5660,1350,1,785,0,0,0,1,1,61,4,TO_RENOVATE,zc_56
175000,64,APARTMENT,1,5590,0,0,0,1,0,0,0,0,0,1,JUST_RENOVATED,zc_55
179000,75,APARTMENT,2,5380,0,0,0,0,0,0,0,1,16,2,GOOD,zc_53
395000,250,HOUSE,4,5030,3124,1,3124,0,0,0,0,0,0,2,GOOD,zc_50
165000,60,APARTMENT,2,5580,0,0,0,1,0,0,0,1,0,2,NEW,zc_55
150000,322,HOUSE,5,5575,1232,1,850,1,0,0,0,0,0,3,TO_RENOVATE,zc_55
495000,275,HOUSE,4,5377,1100,1,1100,1,0,0,0,1,50,2,NEW,zc_53
242500,96,APARTMENT,2,5100,0,0,0,0,0,0,0,1,15,4,TO_RENOVATE,zc_51
228000,100,APARTMENT,3,5030,0,1,0,0,0,0,0,0,0,3,JUST_RENOVATED,zc_50
300500,150,HOUSE,3,5590,1018,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
260000,135,HOUSE,2,5100,123,1,0,0,0,0,0,1,18,3,NEW,zc_51
278750,186,HOUSE,4,5060,484,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_50
450000,130,APARTMENT,3,5000,0,0,0,1,0,0,0,1,15,2,GOOD,zc_50
24000,28,HOUSE,1,5540,210,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_55
105000,90,HOUSE,4,5550,45,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_55
265500,180,HOUSE,3,5350,1179,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_53
230000,225,HOUSE,3,5640,414,1,300,0,0,0,0,0,0,3,TO_RENOVATE,zc_56
395000,180,HOUSE,3,5070,1291,1,0,0,0,0,0,1,0,4,NEW,zc_50
437000,254,HOUSE,3,5140,883,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_51
400000,206,HOUSE,4,5150,1770,1,1600,0,0,0,0,1,0,4,JUST_RENOVATED,zc_51
280000,166,HOUSE,4,5580,959,0,0,0,0,0,0,0,0,4,JUST_RENOVATED,zc_55
169000,90,HOUSE,3,5300,193,0,0,1,0,0,0,1,0,2,JUST_RENOVATED,zc_53
275000,120,HOUSE,3,5651,346,0,0,0,0,0,0,1,0,3,TO_RENOVATE,zc_56
75000,173,HOUSE,4,5651,410,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_56
420000,230,HOUSE,4,5310,708,1,0,1,0,0,0,1,0,3,NEW,zc_53
229000,260,HOUSE,3,5570,609,0,0,1,0,0,0,1,0,2,GOOD,zc_55
45000,33,HOUSE,1,5540,0,0,0,0,0,1,0,1,12,3,NEW,zc_55
364000,175,HOUSE,4,5660,15934,0,0,0,0,0,0,1,40,4,TO_RENOVATE,zc_56
210000,160,OTHER,2,5377,0,0,0,0,0,0,0,0,0,4,GOOD,zc_53
290000,295,HOUSE,5,5550,2593,1,2593,0,0,0,0,1,0,4,TO_RENOVATE,zc_55
129000,173,HOUSE,3,5070,196,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_50
179000,76,APARTMENT,1,5170,0,0,0,1,0,0,0,0,0,2,GOOD,zc_51
599000,295,HOUSE,6,5020,820,0,0,1,0,0,0,1,80,4,GOOD,zc_50
135000,125,HOUSE,2,5020,250,0,0,0,0,0,0,1,20,2,TO_RENOVATE,zc_50
160000,204,HOUSE,4,5530,238,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_55
139000,135,HOUSE,4,5340,740,1,740,1,0,0,0,0,0,2,GOOD,zc_53
345000,111,APARTMENT,2,5100,114,1,114,0,0,0,0,1,31,1,NEW,zc_51
350000,110,APARTMENT,2,5000,0,0,0,0,0,0,0,1,11,4,TO_RENOVATE,zc_50
150000,50,APARTMENT,1,5000,0,0,0,0,0,0,0,1,11,2,NEW,zc_50
295000,140,HOUSE,3,5140,816,0,0,0,0,0,0,1,0,3,TO_RENOVATE,zc_51
350000,266,HOUSE,5,5372,2518,0,0,0,0,0,0,0,0,2,GOOD,zc_53
229000,135,HOUSE,3,5000,115,0,0,1,0,0,0,0,0,2,GOOD,zc_50
369000,151,HOUSE,3,5031,1240,1,0,0,0,0,0,1,18,4,NEW,zc_50
230000,207,HOUSE,4,5680,2107,1,0,0,0,0,0,0,0,4,JUST_RENOVATED,zc_56
229000,90,HOUSE,3,5020,1152,1,1000,0,0,0,0,0,0,4,TO_RENOVATE,zc_50
206000,155,HOUSE,3,5060,200,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_50
295000,240,HOUSE,3,5370,1154,1,1032,0,0,0,0,0,0,3,GOOD,zc_53
299500,230,HOUSE,3,5650,1040,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_56
145000,155,APARTMENT,3,5630,0,0,0,0,0,0,0,0,0,1,GOOD,zc_56
290000,272,HOUSE,0,5002,0,1,100,0,0,0,0,0,0,2,JUST_RENOVATED,zc_50
85000,80,HOUSE,2,5640,160,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_56
360000,155,HOUSE,4,5100,165,1,165,0,0,0,1,1,7,2,TO_RENOVATE,zc_51
160000,131,HOUSE,3,5190,240,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_51
650000,225,HOUSE,6,5101,1087,1,800,1,0,0,0,1,70,4,GOOD,zc_51
255000,96,HOUSE,2,5530,0,0,0,0,0,0,0,0,0,2,NEW,zc_55
265000,125,HOUSE,2,5360,876,1,876,0,0,0,0,1,50,4,GOOD,zc_53
460000,344,HOUSE,3,5350,1000,1,0,0,0,0,1,1,0,4,GOOD,zc_53
399000,140,HOUSE,4,5190,3008,0,0,0,0,0,0,1,0,4,NEW,zc_51
197500,145,HOUSE,3,5570,200,1,200,1,0,0,0,1,15,2,GOOD,zc_55
369000,355,HOUSE,4,5190,2400,1,2400,1,0,0,0,0,0,2,JUST_RENOVATED,zc_51
274500,128,HOUSE,3,5377,1277,1,0,0,0,0,0,1,0,4,GOOD,zc_53
240000,150,HOUSE,3,5190,721,1,500,0,0,0,0,1,20,4,JUST_RENOVATED,zc_51
99000,40,HOUSE,2,5540,1000,0,0,0,0,1,0,1,35,4,NEW,zc_55
275000,157,APARTMENT,3,5190,0,0,0,0,0,0,0,1,0,4,NEW,zc_51
269000,140,HOUSE,3,5190,750,1,497,0,0,0,0,1,0,4,GOOD,zc_51
160000,240,HOUSE,5,5680,1142,1,1142,1,0,0,0,1,0,2,JUST_RENOVATED,zc_56
265000,155,HOUSE,3,5002,300,0,0,0,0,0,0,1,17,3,GOOD,zc_50
389000,170,HOUSE,3,5020,911,0,0,1,0,0,0,1,0,3,NEW,zc_50
175000,90,APARTMENT,2,5000,0,0,0,0,0,0,0,0,0,1,GOOD,zc_50
350000,372,APARTMENT,5,5540,675,1,675,0,0,0,1,0,0,4,TO_RENOVATE,zc_55
295000,140,HOUSE,3,5640,300,0,0,0,0,0,0,0,0,3,NEW,zc_56
225000,100,APARTMENT,1,5000,0,1,0,1,0,0,0,1,10,2,GOOD,zc_50
150000,150,HOUSE,3,5540,3594,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_55
189000,190,HOUSE,4,5000,156,1,0,1,0,0,0,1,0,2,TO_RENOVATE,zc_50
275000,131,HOUSE,3,5590,1454,1,1339,0,0,0,0,1,24,4,GOOD,zc_55
225000,145,HOUSE,4,5060,300,1,100,0,0,1,0,1,30,2,TO_RENOVATE,zc_50
345000,135,HOUSE,4,5100,765,1,650,1,0,0,0,1,20,4,TO_RENOVATE,zc_51
200000,110,HOUSE,3,5020,500,0,0,1,0,0,0,1,15,3,JUST_RENOVATED,zc_50
309000,98,HOUSE,3,5380,802,1,0,0,0,0,0,0,0,4,GOOD,zc_53
990000,700,OTHER,6,5000,778,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_50
299000,125,HOUSE,2,5340,795,1,795,1,0,0,0,0,0,4,NEW,zc_53
150000,220,HOUSE,4,5575,608,1,466,0,0,0,0,0,0,3,TO_RENOVATE,zc_55
369000,120,HOUSE,3,5651,891,1,350,0,0,0,0,1,20,4,NEW,zc_56
250000,183,HOUSE,3,5000,180,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_50
243500,81,APARTMENT,1,5030,0,0,0,1,0,0,0,1,0,1,NEW,zc_50
199000,237,HOUSE,4,5032,2850,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_50
525000,360,HOUSE,4,5310,1340,1,0,1,0,0,1,1,60,4,JUST_RENOVATED,zc_53
275000,92,APARTMENT,3,5004,0,0,0,0,0,0,0,0,0,2,GOOD,zc_50
159000,95,APARTMENT,3,5000,0,0,0,0,0,0,0,0,0,1,GOOD,zc_50
225000,173,HOUSE,3,5500,87,0,0,0,0,0,1,0,0,2,JUST_RENOVATED,zc_55
249000,200,HOUSE,3,5020,0,0,0,0,0,0,0,0,0,4,JUST_RENOVATED,zc_50
495000,233,HOUSE,4,5101,996,1,880,0,0,0,0,1,0,4,TO_RENOVATE,zc_51
269000,150,HOUSE,3,5590,500,1,500,0,0,0,0,1,12,2,NEW,zc_55
295000,165,HOUSE,3,5000,285,0,0,0,0,0,0,0,0,3,NEW,zc_50
550000,146,HOUSE,3,5070,5600,0,0,0,0,0,0,1,62,4,TO_RENOVATE,zc_50
265000,91,APARTMENT,2,5000,0,0,0,0,0,0,0,1,22,2,TO_RENOVATE,zc_50
135000,144,HOUSE,4,5550,190,1,135,1,0,1,0,1,8,2,JUST_RENOVATED,zc_55
490000,316,HOUSE,7,5500,173,1,85,0,0,0,0,1,0,2,TO_REBUILD,zc_55
199000,89,APARTMENT,3,5000,0,0,0,0,0,0,0,0,0,3,GOOD,zc_50
67500,40,HOUSE,2,5540,343,0,0,1,0,1,0,1,0,4,TO_RENOVATE,zc_55
255000,180,HOUSE,2,5300,880,0,0,1,0,0,1,1,0,4,JUST_RENOVATED,zc_53
180000,130,HOUSE,3,5032,1062,1,0,1,0,0,0,1,34,3,JUST_RENOVATED,zc_50
316500,109,APARTMENT,3,5100,76,1,76,0,0,0,0,1,11,1,NEW,zc_51
495000,800,HOUSE,4,5374,5000,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_53
225000,500,HOUSE,6,5575,560,1,400,0,0,0,0,0,0,3,TO_RENOVATE,zc_55
531000,200,HOUSE,4,5030,1500,0,0,1,0,0,1,1,20,4,GOOD,zc_50
249000,210,HOUSE,4,5000,754,1,0,0,0,0,0,1,40,3,NEW,zc_50
249000,295,HOUSE,4,5340,859,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_53
165000,80,HOUSE,2,5002,40,0,0,0,0,0,0,0,0,2,GOOD,zc_50
268000,131,HOUSE,3,5310,800,1,800,0,0,0,0,1,37,4,JUST_RENOVATED,zc_53
315500,180,HOUSE,3,5640,828,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_56
429000,181,HOUSE,4,5020,1905,1,0,1,0,0,0,1,40,4,NEW,zc_50
245000,235,HOUSE,4,5000,70,0,0,0,0,0,0,0,0,3,NEW,zc_50
275000,130,HOUSE,3,5310,314,0,0,0,0,0,0,1,12,3,NEW,zc_53
395000,142,HOUSE,3,5060,0,0,0,0,1,0,0,1,24,2,TO_RENOVATE,zc_50
310000,165,HOUSE,3,5060,1200,0,0,0,0,0,0,1,0,4,GOOD,zc_50
220000,280,HOUSE,3,5060,527,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_50
189000,133,APARTMENT,2,5080,531,1,531,1,0,0,0,0,0,4,TO_RENOVATE,zc_50
329000,160,HOUSE,3,5101,1025,1,0,0,0,0,0,1,55,4,GOOD,zc_51
98000,94,HOUSE,2,5500,4,0,0,0,0,0,0,1,4,3,JUST_RENOVATED,zc_55
190000,110,HOUSE,2,5190,504,1,0,0,0,0,0,1,20,3,GOOD,zc_51
349000,160,HOUSE,4,5310,700,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_53
299000,104,OTHER,2,5080,318,0,0,0,0,0,0,1,15,2,GOOD,zc_50
125000,65,APARTMENT,1,5000,0,0,0,0,0,0,0,0,0,2,GOOD,zc_50
139000,270,HOUSE,6,5550,700,1,700,0,0,0,1,1,40,4,TO_RENOVATE,zc_55
245000,140,HOUSE,3,5590,589,1,589,1,0,0,0,1,30,2,JUST_RENOVATED,zc_55
445000,250,HOUSE,4,5190,1235,1,900,1,1,0,0,1,60,4,TO_RENOVATE,zc_51
197000,123,HOUSE,2,5590,249,1,149,1,0,0,0,1,14,2,TO_RENOVATE,zc_55
495000,249,OTHER,4,5370,1520,0,0,0,0,0,0,0,0,4,GOOD,zc_53
249000,90,HOUSE,2,5060,225,1,293,1,0,0,0,1,35,3,TO_RENOVATE,zc_50
240000,168,HOUSE,3,5081,720,1,130,1,0,0,0,1,20,4,JUST_RENOVATED,zc_50
300000,155,HOUSE,3,5570,700,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_55
159000,106,HOUSE,3,5000,40,0,0,0,0,0,0,0,0,2,GOOD,zc_50
298000,175,HOUSE,5,5000,133,0,0,1,0,0,0,0,0,3,TO_RENOVATE,zc_50
395000,207,HOUSE,5,5030,614,1,614,0,0,0,0,1,0,2,GOOD,zc_50
99000,94,HOUSE,2,5651,120,0,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_56
239000,95,APARTMENT,2,5060,0,0,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_50
190000,140,HOUSE,4,5300,640,0,0,1,0,0,0,1,0,4,GOOD,zc_53
299000,162,HOUSE,4,5000,136,0,0,1,0,0,0,1,23,2,GOOD,zc_50
249000,160,HOUSE,5,5000,227,1,0,1,0,0,0,0,0,2,JUST_RENOVATED,zc_50
115000,129,HOUSE,2,5680,912,1,0,1,0,0,0,0,0,4,GOOD,zc_56
549000,232,HOUSE,6,5101,920,1,0,1,0,0,1,1,0,4,NEW,zc_51
950000,210,OTHER,4,5020,12748,1,4000,1,0,0,1,1,80,4,TO_RENOVATE,zc_50
319000,175,HOUSE,4,5020,1568,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_50
235000,98,APARTMENT,2,5500,0,0,0,1,0,0,0,1,0,1,NEW,zc_55
